176	-536.004	0.122681
177	-520.82	0.126587
178	-542.24	0.115234
179	-526.013	0.127197
180	-544.701	0.124023
181	-533.214	0.126831
182	-546.402	0.118896
183	-539.284	0.144165
184	-548.293	0.115479
185	-550.524	0.103271
186	-531.771	0.106934
187	-550.423	0.112671
188	-550.016	0.126465
189	-554.811	0.144287
190	-536.404	0.112549
191	-541.678	0.100098
192	-552.391	0.134644
193	-542.593	0.102661
194	-548.691	0.106079
195	-555.182	0.12146
196	-536.943	0.095337
197	-552.711	0.107666
198	-535.474	0.120361
199	-549.58	0.122314
200	-542.357	0.100586
201	-537.112	0.095703
202	-554.969	0.099243
203	-554.604	0.110229
204	-546.105	0.103516
205	-543.262	0.106812
206	-555.746	0.100464
207	-554.592	0.100098
208	-552.056	0.109619
209	-553.772	0.1073
210	-552.465	0.109253
211	-538.994	0.103394
212	-558.614	0.113525
213	-559.161	0.140869
214	-549.618	0.131348
215	-545.7	0.104004
216	-562.831	0.130737
217	-563.354	0.125732
218	-542.98	0.115601
219	-549.838	0.130005
220	-562.746	0.101562
221	-552.735	0.120117
222	-560.83	0.098877
223	-562.745	0.110962
224	-554.714	0.091187
225	-562.707	0.089722
226	-548.367	0.098389
227	-563.532	0.099365
228	-558.015	0.090454
229	-564.011	0.113159
230	-557.932	0.087036
231	-554.886	0.092773
232	-568.409	0.080688
233	-556.29	0.089478
234	-567.246	0.0896
235	-555.625	0.088135
236	-563.707	0.092773
237	-558.548	0.098633
238	-562.374	0.098267
239	-564.287	0.105103
240	-557.715	0.083374
241	-560.261	0.103638
242	-556.175	0.087769
243	-567.473	0.082764
244	-554.32	0.093506
245	-570.319	0.0979
246	-557.519	0.086304
247	-570.776	0.10376
248	-558.292	0.095093
249	-564.826	0.094971
250	-562.535	0.084961
251	-566.282	0.091797
252	-561.075	0.098877
253	-559.229	0.088745
254	-567.832	0.097534
255	-568.169	0.097778
256	-557.754	0.098999
257	-567.177	0.089355
258	-560.121	0.090942
259	-567.729	0.097534
260	-564.225	0.097168
261	-562.334	0.075684
262	-567.201	0.088867
263	-560.09	0.107788
264	-566.51	0.107544
265	-560.472	0.083252
266	-572.248	0.094238
267	-560.99	0.098755
268	-570.565	0.089722
269	-572.187	0.089966
270	-562.559	0.092529
271	-570.826	0.095825
272	-567.349	0.094971
273	-571.624	0.088379
274	-567.651	0.087891
275	-560.535	0.089966
276	-574.118	0.093384
277	-564.497	0.109863
278	-570.507	0.095459
279	-562.682	0.084473
280	-571.528	0.092896
